Domain,IP Address,@ Symbol,URL Length,URL Depth,Redirection,HTTP/HTTPS in Domain,Shortening Service,Prefix/Suffix - in Domain,DNS Record,Web Traffic,Domain Age,End Period of Domain,IFrame Redirection,Status Bar Customization,Disabling Right Click,Website Forwarding,Label
www.hachi-after.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
hypatia.slashcity.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.pendorwright.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,1
www.geocities.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,1
www.xxxspace.net,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.boobs-breasts.com,0,0,0,6,0,0,0,1,1,1,1,1,1,1,1,1,1
members.lycos.co.uk,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,1
www.fetisch.de,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.1000-sex-pics.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.okinawa315.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.artworx.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,1
www.worldsexarchives.info,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
www.world-sex-records.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.indiasex.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,1
strapon-girls.straponall.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.mouthfuckersparadise.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.gold-amateur-sex.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1,1
sinfulsisters.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
hjem.get2net.dk,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.laweo-dessous.de,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1
www.kisshaven.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
health.groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
ecstasyxxx.com,0,0,0,5,0,0,1,0,0,1,1,0,1,0,0,0,1
www.burble.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.yesmistressaudio.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.blowjobsgallery.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.tightmalebutts.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.atkexotics.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.salonkittys.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.club-swing.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.spicy-porn.com,0,0,0,6,0,0,0,1,0,1,0,1,1,0,0,0,1
www.jp-links.com,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,1
www.cherryboys.net,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,1
www.salli.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.mutlupartner.biz,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.nitrovideo.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.free-porn-pics-sex-porn-pics.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.a-crystal.co.jp,0,0,0,3,0,0,0,1,1,1,1,0,1,0,0,0,1
www.gratis-sex.nu,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1
www.daytonswimclub.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.boobsplus.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
saadiennes.unblog.fr,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.lucaskazan.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.geocities.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.pussy-free-porn-pics-free-porn.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.almightyzeus.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sweatermeat.net,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.sex-videos-free.com,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,1
www.sado-maso.pl,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
nampurrow.net,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,1
www.boobmark.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1,1
members.tripod.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,1
a1exclusive.co.uk,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
moneyslave-maitresse-clara.erog.fr,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
sex-pics-for-adult.com,0,0,0,5,0,0,1,1,0,1,0,1,1,0,0,0,1
www.dailysexpix.com,0,0,0,5,0,0,1,0,0,1,1,0,1,0,0,0,1
www.couplesex.de,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.adultcarolina.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sm-tomonokai.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
arab-sex.org,0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,1
www.usarealitysex.com,0,0,0,6,0,0,1,0,1,1,1,1,1,1,1,1,1
www.fetish-domain.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.69-free-hardcore-sex-pictures.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.thexxxarchive.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.imadethis.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.juicysexypussy.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.boobs-breasts.com,0,0,0,5,0,0,0,1,1,1,1,1,1,1,1,1,1
www.alldaddys.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.nifty.org,0,0,0,7,0,0,0,0,0,1,1,0,1,0,0,0,1
www.live-6-cams.de,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
www.99258.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1
www.thickblacksistas.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.iwantasians.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.annuaire-erotique.fr,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1
www.nobbis.de,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.ohmy.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.thebestinfetish.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.porno-galleries.net,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.ukglamourbabes.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.keltainenruusu.fi,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.dymphna.net,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.springbreakfuckadventures.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.europeanwives.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,1
www.matureobsession.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.ringsurf.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.blackpornstarsite.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
forcedfemmecaps.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,1,0,0,0,1
www.1-karas-xxx-adult-playground-kara-s-amateurs-adult-sex.com,0,0,1,3,0,0,1,1,1,1,1,1,1,1,1,1,1
www.pussy-cafe.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.wetfacial.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.hot-sexy-porn-pictures.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.sexyteensnude.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,1
www.hardcore-porn-4all.com,0,0,0,6,0,0,0,1,1,1,1,1,1,1,1,1,1
www.sinmasters.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,1
www.camomile-web.net,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,1
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
membres.lycos.fr,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
ruffneckstrippers.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.mysterymachine.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,1
www.sexpatrol.pl,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
xxx-scout.com,0,0,0,4,0,0,1,1,1,1,1,1,1,1,1,1,1
www.sexmachine.com.au,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.pussyclose-ups.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.anzwers.net,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.sexytsgirls.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.squidge.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,1
yapyuu.hp.infoseek.co.jp,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
www.thesultanofsmut.com,0,0,0,5,0,0,1,0,0,1,1,0,1,0,0,0,1
www.pussy-4all.com,0,0,0,6,0,0,0,1,1,1,1,1,1,1,1,1,1
www.chambre69.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.poonpictures.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.hentaineko.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.emaeva.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.samandjack.net,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.nakedonthe.net,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.xxx-porn-hardcore.com,0,0,1,6,0,0,0,1,1,1,1,1,1,1,1,1,1
www.bauerotico.com.br,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
www.poop-sex.com,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1
www.candidvoyeur.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,1
www.menstrual-pics.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www1.ocn.ne.jp,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,0,1
www.saroftreve.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.midget-sex.com,0,0,0,3,0,0,1,1,0,1,0,1,1,0,0,0,1
www.sexy-clubs.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
wiki.livedoor.jp,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.divaescort.com,0,0,0,3,0,0,1,0,0,1,0,1,1,0,0,0,1
www.worldsex.com,0,0,0,3,0,0,1,0,0,1,0,1,1,0,0,0,1
www.famousdungeon.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.freewebs.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.videoslave.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.pandora.nu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
posex.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.muckybitch.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.bullwhip.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.anzwers.net,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
downstairshh.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.slashx-files.com,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,1
www.die-wahl-der-qual.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
german-hardcore.adultbouncer.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
tokyotopless.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.xuse.co.jp,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
membres.lycos.fr,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.boob-sites.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.vcd-zone.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
thesheeparecoming.tripod.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,1
www.tauchsieder.de,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.queeningfacesitting.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
yoanns.free.fr,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.rtis.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,1
www.hvnlynights.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.all-free-quality-pics.com,0,0,0,5,0,0,0,1,1,1,1,1,1,1,1,1,1
www.focaco.com.ar,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.sexhosters.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,1,1
www.naughtycelebrity.com,0,0,1,5,0,0,0,0,0,1,1,1,1,0,0,0,1
www.footfetish-footfetish.com,0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,1
bobbym.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.peterflinsch.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sportbabes.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.villa-inkognito.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.swingerclubbegleitung.ch,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
www.pretty-sexy.com,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1
www.gay-tbm.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.mostembarrassingmoment.com,0,0,0,3,0,0,1,0,0,1,0,1,1,0,0,0,1
www.worldsexguide.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.muckybitch.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1,1
www.extreme-fetish.net,0,0,0,5,0,0,0,1,1,1,1,1,1,1,1,1,1
matureescort.com,0,0,0,4,0,0,1,0,0,1,1,0,1,0,0,0,1
www.adultwebmastersclub.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.terapatrickpornstar.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.megasexmail.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.transexitalia.it,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.hardcore-free-sex.com,0,0,0,4,0,0,1,1,1,1,1,1,1,1,1,1,1
www.porno-galleries.net,0,0,0,5,0,0,0,1,1,1,1,1,1,1,1,1,1
www.me365.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.herhunks.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,1
www.absolutely-male-absolutelymale.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.fucklynx.com,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,1
www.voyerpics.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.satansdungeon.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.adultsites.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.aadrianous.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.bb-lustzentrale.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
loveho.fc2web.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.gnomiz.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.taniaprometeo.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sex-hardcore-bondage.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.pontanisisters.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
skitten.best.vwh.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.matsuri-kikaku.com,0,0,0,3,0,0,0,1,0,1,0,1,1,0,0,0,1
www.teensex-free-nude-porn-pics.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.xxx-pics.badgals.com,0,0,0,3,0,0,0,1,0,1,1,1,1,0,0,0,1
www.femdom-story.biz,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
xxx.geeks.it,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.gayxpictures.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1,1
www.gay-vintage.com,0,0,0,5,0,0,0,1,0,1,0,1,1,0,0,0,1
www.inserection.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1
www.adultbookshops.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.latinasvirgenes.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.nice-cast.com,0,0,0,3,0,0,1,1,1,1,1,1,1,0,0,0,1
www.freepics4you.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.thecellar.be,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,1
www.amateur-interracial-sex.com,0,0,0,4,0,0,1,1,0,1,1,0,1,0,0,0,1
www.peachmax.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,1
members.fortunecity.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.glassex.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
www.nakedwellhungmen.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.ruf-soft.net,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.karaslinks.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.libidoevents.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.hardsexemporium.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.sexology.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
strict-women-tribute.domestic-spanking.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.virtuosex.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1,1
www.adultwebsource.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.wysg.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.orgasm-denial.ws,0,0,0,4,0,0,0,1,1,1,1,0,1,0,0,0,1
www.latinapussypics.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.search69.ch,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
www.kinkyfotos.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
gloria-brame.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.maxhard.pl,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.avsring.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1,1
www.adult-us.com,0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,1
www.pussyoutrage.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
xyzbluebook.org,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,0,1
www.pussyshavers.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.temptations.ie,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.all-free-ebony-pics.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.spitzenservice.de,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.fantasyclubescorts.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.hardcore-black-sex-pics.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.toomuchsexy.org,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,1
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.amateur-interracial-sex.com,0,0,0,4,0,0,1,1,0,1,1,0,1,0,0,0,1
www.slashdong.org,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.adultloveline.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.club53-buelstedt.de,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.foot-obsession.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.minx-escorts.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.animeogre.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1,1
www.loony-archivist.com,0,0,0,4,0,0,1,1,0,1,1,0,1,0,0,0,1
www.asiangayboys.co.uk,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.srevenue.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.legs-heels.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.free-sex-pictures-free-sex-pictures.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.femdomcoyu.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.e-porn-world.com,0,0,0,4,0,0,0,1,0,1,0,1,1,0,0,0,1
www.pornstarspic.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.jovencitasmamando.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.nakedfuckpics.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.free-mature-women-pics-mature-women.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
jp-links.com,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,1
www.eduarda.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.teensnporno.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.newchanells.co.uk,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.hure.de,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.traumboys.eu,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.maxxximize.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.rolesreversed.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.ilbolero.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.mostindien-escort.ch,0,0,0,3,0,0,0,1,1,1,1,0,1,0,0,0,1
www.free-shemale.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.debenport.com,0,0,0,3,0,0,1,0,0,1,0,1,1,0,0,0,1
www.shaunysexton.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.vidshouse.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
mistress-s.net,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
idol-deri.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.planetvictoria.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.katespinups.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.fatclicks.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
hotsexymovies.adultbouncer.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
dating1000.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.bulgy.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
shadowdreams.eroticillusions.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
sinfulschoolgirls.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.las-vegas-strippers.net,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.transsexual-sites.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.geocities.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,1
www.watchsomeporn.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
www.villa-roma.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.fetishnation.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.all-free-mature-pics.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.dementia.org,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,1
www.xxxcharlie.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1
www.williamhiggins.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.reallycutegirls.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.free-porn-pics-free-porn-pics-free-porn-pics.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.free-porn-pics-free-porn-pics.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
sex-pics-for-adult.com,0,0,1,5,0,0,1,1,0,1,1,0,1,0,0,0,1
www.free-porn-free-sex.net,0,0,0,6,0,0,0,1,0,1,1,0,1,0,0,0,1
get-free-porn.com,0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,1
www.mrcrawler.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.brazilian-transsexuals.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.accessexe.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.awmnews.de,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
cool-free-porn.com,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,1
www.newyorkpanthers.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
