Domain,IP Address,@ Symbol,URL Length,URL Depth,Redirection,HTTP/HTTPS in Domain,Shortening Service,Prefix/Suffix - in Domain,DNS Record,Web Traffic,Domain Age,End Period of Domain,IFrame Redirection,Status Bar Customization,Disabling Right Click,Website Forwarding,Label
www.99-bottles-of-beer.net,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.perseus.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gnosticus.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ezgooddeals.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.gresham-storage.com,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0
www.reservoirumc.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.taniwha.co.nz,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.school-survival.net,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.xjosephson.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
familytreemaker.genealogy.com,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,0,0
www.spec.com.au,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.armgardtdesign.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.harrisburgbicycleclub.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.rasa.be,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.callofduty.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
news.bbc.co.uk,0,0,0,7,0,0,0,0,0,1,1,0,1,0,0,0,0
www.scientology-sanfrancisco.org,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.gravityrec.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.indigonetwork.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mythbirdbeer.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.creativesoundstudios.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cloud.edu,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
news.bbc.co.uk,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gig-and-tour.co.uk,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.alhambrasl.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.chevron26.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ballroomdresses.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0
andromeda.rutgers.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
pages.sbcglobal.net,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
www.fpcallen.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
members.tripod.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
www.proteincolloids.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
help_for_hank.tripod.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.jungny.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
users.erols.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
animatedhalloween.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.danwerstuk.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
centralpets.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
hammer.prohosting.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.soccerweekend.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.motostrada.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.pazsaz.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gymtrader.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.spencermountain.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
www.capital-district-humane.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,0
www.usdr.us,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.icstmary.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,0
www.equatorial.tv,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0
www.allmusic.com,0,0,1,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.wrigglevalleybenefice.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.fnhnews.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.jinhwa.com.tw,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ds-securities.co.uk,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,0
www.laser.org.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
math.polytechnique.fr,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.icons.cx,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mexicoetc.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.tweeners.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
bucknellbison.cstv.com,0,0,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0
cbd.bu.edu,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.calvaryagmd.org,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
artfairsource.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.sundoor.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.bhavayoga.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
knitthing.mypodcast.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0
www.righthemispherelaboratory.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
clarksonathletics.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
ipaw.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.earshot.org.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
members.shaw.ca,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.tpmg.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.comebacktocarpet.com,0,0,0,3,0,0,1,0,0,1,0,1,1,0,0,0,0
english.osu.edu,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.villagevoice.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.dlncoalition.org,0,0,1,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.museodelninopr.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ex.ac.uk,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.newadvent.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www10.epinions.com,0,0,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.kumaonline.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0
hfbexecutive.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.pooltablesonline.co.uk,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.pestproducts.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.wqxr.com,0,0,1,7,0,0,0,0,0,1,1,0,1,0,0,0,0
hondos.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.recipesource.com,0,0,0,7,0,0,0,0,0,1,1,0,1,0,0,0,0
www.boxxelements.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.lambertinvent.com,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,0,0
www.highlandlakessquadron.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.kbarcode.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.virtualcities.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.bostonbandits.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.horseplaycentral.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.scfwb.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.complete-review.com,0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,0
www.umh.ac.be,0,0,0,5,0,0,0,0,1,1,1,0,1,0,0,0,0
railroadfactory.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
cepa.newschool.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.adventurecollective.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
gamecocksonline.cstv.com,0,0,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.carleton.ca,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
arizonaathletics.com,0,0,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.healthfinder.gov,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.classzone.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gallery33.co.nz,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0
www.ariferdogan.com.tr,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
semumf.tripod.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.mistralni.co.uk,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.union.umd.edu,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mendenhallschool.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
hesperia.gsfc.nasa.gov,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.batm.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
themeparks.about.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0
www.vermontraptoracademy.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.post295.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.uky.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.freewebs.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.dogpatch.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.epiphanymastiffs.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.almostfabulous.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.sfog.net,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0
hrw.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.fchd.info,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
seminoles.cstv.com,0,0,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cambridgemartialarts.freeserve.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.hmnlaw.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.waningmoon.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
finance.groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,0
www.poetryslam.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.pipes2smoke.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ee.surrey.ac.uk,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.topfive.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
www.hf-stoffe.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.keukawinetrail.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cdvideomfg.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.saintandrewsatx.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0
www.seaslugteam.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.designcomfort.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0
www.rpgdreamers.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0
www.religioustolerance.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.wasgap.org,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.encoretours.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.tagnet.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.pondworksetc.com,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0
worthreading.typepad.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.proteus-syndrome.org,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.tcstirepower.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.fairkids.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.wildblue.us,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.perseus.tufts.edu,0,0,1,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.computer.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.nswnca.com.au,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0
www.orderoutofchaos.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.tntt.org,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
caramount.thewhippet.info,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.searchethos.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.afunk.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.usaweekend.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.americanaircharterinc.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.newadvent.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
ba010.k12.sd.us,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.kellerfamily.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.swaminarayan.nu,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.conjunctions.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.kirjasto.sci.fi,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.zimacorp.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
ip30.eti.uva.nl,0,0,1,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.jplins.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.dipbot.unict.it,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.bcbsinc.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.carolfitzgerald.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.st-paul.calgary.ab.ca,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,0
www.banger.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cmpa.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.royspeaks.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.hurv.com,0,0,1,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.storyhoc.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.customnet.on.ca,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,0
www.qsl.net,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.stdavidscathedralhobart.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mommythink.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0
www.emimusic.ca,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.richardleegk.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.topix.com,0,0,0,4,0,0,1,0,0,1,1,0,1,0,0,0,0
clla.tamu.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
iridia.ulb.ac.be,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,0,0
www.pagebypagebooks.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,0,0,0
nmrsg1.chem.indiana.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.kana.com.sg,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0
atlas-conferences.com,0,0,0,6,0,0,0,1,0,1,1,0,1,0,0,0,0
juille0.tripod.com,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0
www.haberlandart.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1,0
www.tjp.washington.edu,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mariahkites.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
www.bethanywv.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.stthomasmoreschool.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.netball.org.sg,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0
www.fedira.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.loopasonic.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.circleofreason.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
digitalcalculus.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gefleckt.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1,0
planetquake.gamespy.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.palo.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.alrug.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.magicoflyn.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.endurancezone.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0
philkearny.vcn.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.soho-theatre.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.oregonlive.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
edmonton.wcgweb.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.smithbarge.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.beardenfarms.org,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0
www.kradanhok.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,0
www.cpaulcoker.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.dukcorp.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mydogsbakery.net,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.maths.usyd.edu.au,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.gluckman.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
ar.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.leithpetwerks.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.spm-inc.com,0,0,0,2,0,0,0,1,0,1,0,1,1,0,0,0,0
www.nsipadz.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.wacatools.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.dgt.nl,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.faqs.org,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.fsmlabs.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ronfletcherwork.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.normgeisler.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.music-critic.com,0,0,1,4,0,0,0,1,0,1,0,1,1,0,0,0,0
www.alexisnakotasioux.com,0,0,0,4,0,0,1,0,0,1,0,1,1,0,0,0,0
www.stedscathedral.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ebi.ac.uk,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
academic.brooklyn.cuny.edu,0,0,1,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.recipesource.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.hikemaui.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.crisisgroup.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.nga.gov,0,0,1,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.simswyeth.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
home.cogeco.ca,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.parker-europe.fsnet.co.uk,0,0,0,3,0,0,1,1,0,1,1,0,1,0,0,0,0
www.columbiahomeschool.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
kamui_kun.tripod.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
members.lycos.co.uk,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.targetseed.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.paulbowles.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.egginc.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.emahofoundation.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.westwood.on.ca,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
www.zoiephotography.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mcmolds.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.skiingaustralia.org.au,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.businesslenders.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
bestinflock.wordpress.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.himonkey.net,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.library.cornell.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.imdb.com,0,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0
www.dtcmaps.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.photovis.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.unscramble.net,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
camoshop.net.tripod.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.middletownbaptistchurch.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.absolutedivas.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
www.rochesterjeffersons.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.wordiq.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.acpinteractive.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.3wheeldrive.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ameri-cal.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.network54.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.folger.edu,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
worthen.lib.uchicago.edu,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.barkscomm.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gameindustry.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
www.vcpa.com.au,0,0,1,3,0,0,0,0,1,1,1,0,1,0,0,0,0
us.imdb.com,0,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0
gatecrafters.webdirectbrands.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0
www.littlegolem.net,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.anguswright.com,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,0,0
www.studentorg.umd.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
msn.foxsports.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.diamond-key.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.theregister.co.uk,0,0,1,7,0,0,0,0,0,1,1,0,1,0,0,0,0
www.nashvilleultimate.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.broadmoorbaptist.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.themainstreamband.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,0
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.online-literature.com,0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,0
www.kentuckyhorseshoeingschool.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.boston.com,0,0,1,4,0,0,0,0,0,1,1,0,1,0,0,0,0
college.holycross.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.haption.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0
www.50megs.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
www.wordwebvocabulary.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0
www.theatrehistory.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
zman441.tripod.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.dredf.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
copylaw.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.tradeobservatory.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.lview.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
