Domain,IP Address,@ Symbol,URL Length,URL Depth,Redirection,HTTP/HTTPS in Domain,Shortening Service,Prefix/Suffix - in Domain,DNS Record,Web Traffic,Domain Age,End Period of Domain,IFrame Redirection,Status Bar Customization,Disabling Right Click,Website Forwarding,Label
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.footballteamnews.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cvm.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.bacterio.cict.fr,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.fig.net,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.americansforthearts.org,0,0,1,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.bek.no,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.satp.org,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.umeldercareri.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.themountaingoats.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.iranonline.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
www.eadsheald.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.rmhbc.ca,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.risedale.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ndci.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
depts.washington.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.experts.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.imagi-nation.com,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0
wings.buffalo.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
pathscale.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.emptysaddlerv.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.unipune.ernet.in,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.vetronephoto.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.archive.org,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.scalecomponents.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.psy-harmonics.com.au,0,0,1,5,0,0,0,1,0,1,1,0,1,0,0,0,0
www.purplepowerboarstud.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.hilltoppersports.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.library.kent.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
environmentalchemistry.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,0
xbox360.gamespy.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.teambath.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
delta-intkey.com,0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,0
ncsquadron.home.coastalnet.com,0,0,0,3,0,0,1,0,1,1,1,1,1,0,0,0,0
www.arbor.edu,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.seriouslyfish.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.afa.net,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
us.imdb.com,0,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.netweed.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.megahsembada.com,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0
www.hyperorg.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mortgage-technology.com,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0
www.csun.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.inssa.com.co,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.artsandcraftstile.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
bruce774ny.tripod.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.marianhigh.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.bbc.co.uk,0,0,1,7,0,0,0,0,0,1,1,0,1,0,0,0,0
www.childcaredirect.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0
www.melcom.co.uk,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.101science.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cia.gov,0,0,1,7,0,0,0,0,0,1,1,0,1,0,0,0,0
www.stevenscherer.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.lazcar.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.stourbridge-forklift.co.uk,0,0,0,3,0,0,1,1,0,1,1,0,1,0,0,0,0
hem.spray.se,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
sunrisechapel.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.seeintl.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.coatingcome.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,0
cs.seas.gwu.edu,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.b1047.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mt.blm.gov,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
n2zgu.50megs.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.recipesource.com,0,0,1,6,0,0,0,0,0,1,1,0,1,0,0,0,0
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,0
www.timbertopalpacas.com.au,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.boguslavsky.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
benhugo.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.rti.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.recompile.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
members.tripod.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
pages.zoom.co.uk,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.antelope-mcc.co.uk,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0
www.headsets.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.thesleepsite.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
plato.stanford.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.healthleads.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.selectiveexports.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
www.oletc.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.rigworker.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.misslib.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.bhso.org.uk,0,0,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0
simplifiedzonesystem.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
littlekids.nationalgeographic.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.strategyplanet.com,0,0,0,4,0,0,1,0,1,1,1,1,1,0,0,0,0
www.webin66.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cawston77.freeserve.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
sakharov.net,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.animatics.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.danceextreme.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cityri.com,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0
www.turborides.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
accuscript-mt.com,0,0,0,3,0,0,1,1,0,1,1,0,1,0,0,0,0
talismanequine.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
www.s-upton.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.cogdesign.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
gardenline.usask.ca,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ninovan.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cmtinc.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gutenberg.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.healingwithmagnets.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cdgworldwide.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
napnuts.tripod.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.gmcu.com.au,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.neubert.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.lib.umich.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geometrics.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.prsgroup.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.southern-lady.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www3.sympatico.ca,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.memphissound.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
web.telia.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geneonanimation.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
mxovault.ign.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.raylewis52.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gaming-age.com,0,0,1,5,0,0,0,1,0,1,0,1,1,0,0,0,0
www.gigfiles.com,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0
www.pflagdc.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.glass-uk.org,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
home.no.net,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.freeformgames.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
home.netcom.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
www.sjw.reach.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
duelmen.tripod.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
users.bestweb.net,0,0,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0
home.ica.net,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
www.ubp.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.runesbyragnar.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gilmangallery.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.tamansafari.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.golfpei.ca,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.isgsolutions.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.6gig.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.prospector.cz,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gohotrods.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.watsonlegal.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.glory-power.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.ldsinc.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.commonwealth-planners.org,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.stanford.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.delongadventures.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
homevideo.about.com,0,0,0,5,0,0,1,0,0,1,1,0,1,0,0,0,0
www.noorallahproductions.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.harbormaster.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.degruyter.de,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.chartcomponent.com,0,0,0,2,0,0,1,0,0,1,0,1,1,0,0,0,0
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.bcdemocrat.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0
www.transplant-speakers.org,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0
www.the-movie-times.com,0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,0
www.vertexhk.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
selkatztonkinese.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.smokymountainrafting.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.anglo.german.clara.net,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
psyche.cs.monash.edu.au,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
ds.gamespy.com,0,0,1,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.wustl.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
ip30.eti.uva.nl,0,0,1,4,0,0,0,0,0,1,1,0,1,0,0,0,0
danielahantuchova.freeservers.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.allergysupport.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.abc.net.au,0,0,1,7,0,0,0,0,0,1,1,0,1,0,0,0,0
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,0
www.catholichigh.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.alesta-bg.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.musical-palace.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
hipshotwood.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0
www.geocities.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.chesternovello.com,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.loveoutloud.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.myjjk.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.raisedeyebrow.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
gospel101.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.shropmog.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.headshaking.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.affinity.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.janeenbrian.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ex.org,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.newadvent.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.skvnorm.melb.catholic.edu.au,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.americanrecorder.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.rottentomatoes.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geologica.net,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.frazzledgraphics.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.npwrc.usgs.gov,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.allsitecafe.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.s-t.com,0,0,0,6,0,0,1,1,0,1,1,0,1,0,0,0,0
www.arts.cornell.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
atheism.about.com,0,0,0,5,0,0,1,0,0,1,1,0,1,0,0,0,0
imaniacs.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.livingearthfarm.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.rmhdallas.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0
www.companyunited.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
freespace.virgin.net,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,0,0
www.altapacific.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
stone7.netfirms.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.allscifi.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.encyclopedia.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
www.aftonbaskets.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
www.divelaw.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.zehnders.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,0
en.wikipedia.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.howstuffworks.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cnplant.com,0,0,0,3,0,0,1,0,0,1,1,1,1,0,0,0,0
genesis.noneto.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.childrenstory.info,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.sandersdesigns.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.bluetreestudio.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0
www.cs.kuleuven.be,0,0,0,6,0,0,0,0,1,1,1,0,1,0,0,0,0
movies.yahoo.com,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.fims.uwo.ca,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
workjokes.tripod.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
us.imdb.com,0,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0
www.topoi.ch,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.catholic.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.faceparty.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
dealwitit.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0
www.cancer.gov,0,0,1,8,0,0,0,0,0,1,1,0,1,0,0,0,0
sheastables.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.pastornet.net.au,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.mmxpress.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.plusmore.net,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.auctionbytes.com,0,0,0,8,0,0,0,0,0,1,1,0,1,0,0,0,0
us.imdb.com,0,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0
www.kojoken.jp,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.eventaffairs.com.au,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0
www.his.state.mt.us,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.state.gov,0,0,0,7,0,0,0,0,0,1,1,0,1,0,0,0,0
www.projectgraphics.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
wordstoeatby.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,1,0,0,0,0
www.bridalpartywarrnambool.com.au,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0
www.coolcybercats.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.webstream.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.friskyjennyflies.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.nflbc.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.halloween-online.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.russellbrand.tv,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.jointpublicissues.org.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.highgrove.co.uk,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.chinachemnet.com,0,0,0,4,0,0,1,0,0,1,1,0,1,0,0,0,0
www.componentace.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.yurope.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.plainvilleumc.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.antiadwarepro.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.xourque.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
www.mbbc.edu,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.alaskatokens.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.peachpit.com,0,0,0,4,0,0,1,0,1,1,1,1,1,0,0,0,0
www.freewebs.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.guardian.co.uk,0,0,0,7,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mvm.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cs.dartmouth.edu,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
us.imdb.com,0,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0
personal.ecu.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.pauleyfinancial.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.arava.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.haro-online.com,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0
www.online-go.com,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gbf-jenison.org,0,0,0,3,0,0,0,1,1,1,1,0,1,0,0,0,0
www.componentspace.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.metwashairports.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.lacrmx.com,0,0,0,3,0,0,1,0,0,1,1,1,1,0,0,0,0
www.bwf-group.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.centigon.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
movies.ign.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.qsii.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.facingthechallenge.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.halin.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
rbgrove.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.habershamcountyfire.org,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.ugo.com,0,0,1,8,0,0,0,0,1,1,1,1,1,0,0,0,0
www.surreysports.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.sci.fi,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.moore-photo.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.acilabs.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gamespot.com,0,0,0,6,0,0,1,0,0,1,1,0,1,0,0,0,0
www.ghereh.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.filk.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.languageline.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
ohioline.osu.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.antilafuneral.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.navao.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.makonde.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.brewtherapy.com,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0
www.uidesigns.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.volunteerabroad.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.bradyjensenlaw.com,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0
www.botany.hawaii.edu,0,0,1,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.duke.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
epc.buffalo.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.leelawpc.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
raptorsarchives.ifrance.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.beatmuseum.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.freewebs.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mwdda.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gltron.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.macinstein.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ohio-ghost-researchers.com,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0
pdp05.dacya.ucm.es,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0
www.celebritydesktop.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
listserv.acor.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
